Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_84_381,VDD,Metal1,221.5800,348.4475,4.499454
FILLER_84_373,VDD,Metal1,218.3465,348.3030,4.499454
FILLER_84_357,VDD,Metal1,206.9200,348.8800,4.499454
FILLER_84_349,VDD,Metal1,204.9065,348.3030,4.499455
FILLER_84_333,VDD,Metal1,195.9465,348.3030,4.499458
FILLER_84_325,VDD,Metal1,189.2800,348.8800,4.499461
FILLER_84_317,VDD,Metal1,186.9865,348.3030,4.499461
FILLER_84_311,VDD,Metal1,182.3800,348.4475,4.499461
FILLER_84_295,VDD,Metal1,177.0080,348.1880,4.499461
FILLER_84_259,VDD,Metal1,152.3200,348.8800,4.499451
FILLER_84_255,VDD,Metal1,151.0200,348.4475,4.499451
FILLER_84_247,VDD,Metal1,147.7865,348.3030,4.499451
FILLER_84_243,VDD,Metal1,143.3600,348.8800,4.499451
